word,x,y,season
テツノツツミ(14),19.017338,25.018595,14
テツノドクガ(14),-5.5679264,15.829302,14
グライオン(14),-36.70041,9.500032,14
カバルドン(14),22.880512,24.111847,14
ヘイラッシャ(14),-26.324223,17.362253,14
テツノカイナ(14),-28.137451,23.325642,14
ラティアス(14),-31.33309,-5.8805466,14
エンテイ(14),-37.270977,14.668815,14
イエッサン(14),-8.442121,-33.25651,14
キノガッサ(14),-26.225504,-10.574893,14
アーマーガア(14),-25.103323,-19.448965,14
ペリッパー(14),-13.732876,-16.110456,14
ハピナス(14),-30.187904,9.618869,14
ドオー(14),-12.560905,22.51428,14
ドリュウズ(14),-32.465466,10.696702,14
ヒードラン(14),-36.77707,9.345118,14
スイクン(14),16.677422,9.941708,14
キュウコン(14),11.176669,-2.7281563,14
クレベース(14),-7.2584105,31.287106,14
ジャローダ(14),7.3759413,21.54049,14
ガオガエン(14),-14.508677,9.823444,14
ゴリランダー(14),-1.2878816,-1.1548228,14
キラフロル(14),9.918969,28.892778,14
コータス(14),17.045721,32.112263,14
ヌメルゴン(14),-12.347166,17.360243,14
モロバレル(14),-33.48837,-23.56611,14
カミツオロチ(14),-33.34982,11.577286,14
ママンボウ(14),-20.454742,-0.069093704,14
テツノワダチ(14),-19.690914,22.773619,14
クレセリア(14),3.4816716,-8.874665,14
ドドゲザン(14),8.543192,-31.075113,14
サンダー(14),-18.863575,6.1902933,14
ガブリアス(14),19.913538,-32.31193,14
バシャーモ(14),-24.530993,20.449461,14
ラグラージ(14),-18.08303,10.026348,14
ラウドボーン(14),-18.27378,14.618941,14
エアームド(14),-29.336699,11.1014185,14
チオンジェン(14),-31.18068,7.0589533,14
キチキギス(14),-21.575577,-4.9823966,14
ドラパルト(14),-5.9462795,21.366016,14
イルカマン(14),7.2343597,20.412397,14
サケブシッポ(14),-36.097446,15.479218,14
ウネルミナモ(14),9.9650135,-38.852478,14
ラッキー(14),-30.84192,23.108152,14
ヤドキング(14),-38.34634,-6.7985296,14
ゴチルゼル(14),-1.0489149,0.28720385,14
ジバコイル(14),2.4751189,37.109703,14
デカヌチャン(14),-16.143583,-2.3551574,14
ポットデス(14),-24.380133,8.467131,14
レジエレキ(14),-2.599082,1.0227313,14
ソウブレイズ(14),-25.867151,33.27732,14
ウインディ(14),-2.8304307,-14.773853,14
オーロンゲ(14),30.7279,-4.4773455,14
パーモット(14),31.842348,6.486723,14
ハリーマン(14),12.914427,8.797978,14
イダイナキバ(14),-8.837018,14.994084,14
バクフーン(14),-15.32246,-0.53801364,14
イイネイヌ(14),17.830069,13.809498,14
マスカーニャ(14),40.07743,-10.246735,14
バンギラス(14),12.056254,-13.069981,14
ストリンダー(14),27.319588,-12.618825,14
ゴウカザル(14),9.508803,14.142716,14
ブラッキー(14),-0.66193706,-31.628504,14
コバルオン(14),-25.340607,13.432756,14
テツノブジン(14),6.610821,-19.61396,14
ロトム(14),11.8639,-38.612434,14
ニョロトノ(14),0.8745307,6.9891686,14
アーボック(14),10.338933,-1.9806985,14
グレイシア(14),5.779049,11.952612,14
キレイハナ(14),0.8307691,-1.5937268,14
カラミンゴ(14),24.427568,2.6742272,14
フライゴン(14),-12.253219,3.473896,14
ゾロアーク(14),17.564926,11.398371,14
エルレイド(14),37.879745,1.4856676,14
ボルトロス(14),6.8472204,-4.029862,14
イッカネズミ(14),11.371845,-21.994312,14
ファイヤー(14),1.1188929,-5.993708,14
ドーブル(14),31.254732,8.554403,14
モトトカゲ(14),14.879485,-17.894156,14
サダイジャ(14),2.510762,-14.285114,14
サーナイト(14),-10.557752,10.7792425,14
エルフーン(14),4.7993355,-5.600454,14
ブリムオン(14),26.502247,-21.215895,14
ランターン(14),18.919771,-4.5260124,14
ダグトリオ(14),-11.43417,-26.582563,14
ピクシー(14),-12.554123,6.487484,14
フリーザー(14),18.807589,9.767389,14
ジャラランガ(14),3.7892618,33.178764,14
ジュカイン(14),-7.0017066,-9.664426,14
カビゴン(14),-29.134565,5.44561,14
アラブルタケ(14),15.418671,-16.11009,14
テツノコウベ(14),6.838375,12.873638,14
マルマイン(14),4.548939,17.208107,14
シザリガー(14),16.34353,11.592581,14
セグレイブ(14),36.90214,-19.245478,14
オニシズクモ(14),9.437599,16.75364,14
チルタリス(14),12.8978,2.906728,14
リーフィア(14),23.991623,-8.828237,14
ピカチュウ(14),-1.266716,-19.666277,14
デデンネ(14),-13.738291,-8.13791,14
ケンタロス(14),20.642805,-15.324796,14
マリルリ(14),39.31593,2.0789042,14
ミミズズ(14),-13.30477,-39.26448,14
ウェーニバル(14),1.4423386,7.6839576,14
ドータクン(14),30.891705,17.230833,14
レイスポス(14),35.184254,1.7832713,14
クエスパトラ(14),1.6934958,-23.934256,14
ルカリオ(14),24.340544,12.082989,14
ハバタクカミ(15),-23.672737,-14.188903,15
カイリュー(15),-38.400463,5.470962,15
オーガポン(15),-26.48437,-17.276052,15
ウーラオス(15),-20.436695,-5.3823457,15
ガチグマ(15),-9.830518,-22.195105,15
ブリジュラス(15),-22.514359,-15.303801,15
パオジアン(15),-27.341011,-11.527449,15
サーフゴー(15),-37.044754,-8.632827,15
イーユイ(15),-28.754839,-2.4986885,15
ランドロス(15),-16.852623,10.355261,15
イダイトウ(15),-15.760574,15.602604,15
タケルライコ(15),-19.597828,-4.5718417,15
トドロクツキ(15),-15.044897,21.45557,15
ディンルー(15),-7.78626,17.406853,15
ラティオス(15),-38.25873,2.8702884,15
キョジオーン(15),-15.836526,34.43136,15
アシレーヌ(15),-9.578138,11.92382,15
コノヨザル(15),0.24189615,-40.871567,15
キュウコン(15),-17.281954,19.060513,15
ラティアス(15),-35.59004,-9.47347,15
アーマーガア(15),-24.815472,-18.857403,15
グライオン(15),-24.322706,15.629439,15
テツノツツミ(15),-5.544868,15.800097,15
ゴリランダー(15),12.577666,0.8409402,15
ハッサム(15),-23.711996,-33.20934,15
ヘイラッシャ(15),-25.10001,17.3677,15
ポリゴン２(15),-15.044458,-20.228142,15
ミミッキュ(15),-28.942974,-0.02342898,15
テツノカシラ(15),-27.98358,-12.246405,15
キラフロル(15),9.2319975,29.121475,15
オオニューラ(15),-23.243797,5.402285,15
ドヒドイデ(15),-38.676975,17.234058,15
ドオー(15),-13.482429,22.445278,15
ママンボウ(15),-27.132538,23.939299,15
ウガツホムラ(15),-16.646156,12.609673,15
カバルドン(15),23.225616,24.12669,15
ジャローダ(15),10.048128,-36.302544,15
キノガッサ(15),-26.19393,-10.438045,15
ペリッパー(15),-13.425949,-15.761121,15
ハピナス(15),-28.730036,8.6282015,15
クレベース(15),-7.0443745,30.641865,15
ドリュウズ(15),-19.872047,-14.545202,15
サケブシッポ(15),-5.041579,-8.162413,15
ラウドボーン(15),-17.645416,15.051316,15
エンテイ(15),10.854984,-30.775154,15
モロバレル(15),-33.49208,-22.984219,15
ルカリオ(15),24.609095,12.363363,15
クレセリア(15),-24.340744,-8.371611,15
エルフーン(15),-14.876253,-11.999524,15
バンギラス(15),12.362825,-12.626406,15
ウルガモス(15),-16.663162,-24.760872,15
デカヌチャン(15),-16.79135,-2.78654,15
サンダー(15),-14.169365,-22.28784,15
チオンジェン(15),16.986,-5.9827967,15
オーロンゲ(15),31.46751,-4.6266556,15
クエスパトラ(15),1.4654584,-24.650246,15
イエッサン(15),-8.295771,-33.111645,15
テツノカイナ(15),4.538528,-7.846589,15
ブラッキー(15),-0.75460094,-31.00307,15
コータス(15),16.989748,31.897974,15
ガブリアス(15),20.015106,-32.02497,15
ドラパルト(15),-5.1371655,21.942432,15
カミツオロチ(15),-3.48452,-4.7808022,15
アラブルタケ(15),-11.466859,-5.821739,15
ヒードラン(15),4.9327807,-0.9257808,15
ドドゲザン(15),9.448435,-30.786474,15
ドーブル(15),-9.993016,18.441996,15
テツノワダチ(15),7.1691637,18.395542,15
ゴウカザル(15),-25.462606,-17.437347,15
ヌメルゴン(15),11.853937,19.548473,15
テツノドクガ(15),24.551476,14.141578,15
ラッキー(15),-30.867167,24.174322,15
ガオガエン(15),-10.064834,-1.7702289,15
オニシズクモ(15),-5.0665946,-1.5213922,15
マリルリ(15),38.92919,2.9695408,15
イイネイヌ(15),-9.450047,-10.046445,15
フォレトス(15),18.998878,-7.597062,15
ドータクン(15),30.08042,17.016624,15
レイスポス(15),20.440245,-23.307074,15
ゴチルゼル(15),7.1043224,0.14169733,15
ジバコイル(15),2.3282905,36.779278,15
チリーン(15),3.9929128,24.0383,15
ウネルミナモ(15),15.673508,16.94977,15
バシャーモ(15),5.7883883,10.551579,15
ジャラランガ(15),7.811042,26.929329,15
ドククラゲ(15),5.3606167,-6.1008244,15
オンバーン(15),-3.4808593,-1.8466852,15
リククラゲ(15),-13.31333,6.049691,15
サンドパン(15),-5.988482,-11.411316,15
マフォクシー(15),-26.009098,-7.4263616,15
イルカマン(15),7.020605,19.78485,15
レジエレキ(15),0.642052,-1.8280941,15
ドクロッグ(15),-4.375608,29.074728,15
テツノブジン(15),12.117616,5.045471,15
イダイナキバ(15),14.696782,-7.0973845,15
ニョロトノ(15),1.4991969,15.818561,15
ニョロボン(15),-17.098888,10.197607,15
ビビヨン(15),28.20441,-2.8878312,15
アブリボン(15),-22.350086,19.638092,15
チルタリス(15),6.2255006,-19.651173,15
エアームド(15),-3.653793,6.3704634,15
フライゴン(15),6.8925467,-4.132604,15
テツノイワオ(15),27.757053,15.935156,15
マシマシラ(15),12.021049,15.847244,15
ムクホーク(15),1.2842212,-19.031782,15
キチキギス(15),25.26324,-25.264097,15
ヤドラン(15),-1.5811633,3.601262,15
ヤドキング(15),10.578506,9.221674,15
ナッシー(15),25.533752,-5.8306947,15
ウインディ(15),-2.725502,-15.680108,15
マスカーニャ(15),39.756115,-10.328819,15
オノノクス(15),-5.904437,1.8692575,15
クワガノン(15),13.624615,14.37039,15
エルレイド(15),7.0846863,6.160344,15
ライコウ(15),8.863432,10.331435,15
ロトム(15),12.28852,-38.70713,15
テツノイサハ(15),-4.445685,8.953215,15
スイクン(15),18.793238,-4.9982867,15
スコヴィラン(15),2.2056546,12.516437,15
ユクシー(15),18.33525,5.396469,15
カビゴン(15),5.7398696,8.233609,15
イッカネズミ(15),11.421218,-22.682663,15
ラグラージ(15),19.14289,-7.8462186,15
ハヤシガメ(15),8.787862,19.227636,15
アノホラグサ(15),8.646155,5.281203,15
ストリンダー(15),6.203782,5.3552995,15
ゾロアーク(15),-5.916629,11.794375,15
グレンアルマ(15),18.536005,-24.882965,15
カラミンゴ(15),24.540424,2.673492,15
パーモット(15),31.185715,5.9763227,15
ソウブレイズ(15),-25.349571,33.42339,15
ブリガロン(15),20.592802,3.8783398,15
ボーマンダ(15),19.229446,13.142188,15
ハバタクカミ(16),-25.459053,10.67457,16
カイリュー(16),-39.137825,5.837194,16
ウーラオス(16),-17.827751,-2.3716066,16
オーガポン(16),-7.923746,-14.727613,16
パオジアン(16),-8.062298,3.3719056,16
ブリジュラス(16),-17.499195,-7.988508,16
ガチグマ(16),-14.294422,9.494629,16
ランドロス(16),-36.55324,16.022692,16
サーフゴー(16),-37.142365,-7.82177,16
イーユイ(16),-15.717757,18.131727,16
イダイトウ(16),-20.611801,12.9532995,16
アシレーヌ(16),-18.635365,11.025044,16
タケルライコ(16),-11.978831,1.7080513,16
ラティオス(16),-26.541367,21.119976,16
オオニューラ(16),-35.92012,2.841523,16
ディンルー(16),-20.532923,-30.625425,16
グライオン(16),-25.160551,10.789435,16
トドロクツキ(16),-25.945847,-14.209057,16
ヘイラッシャ(16),-26.352837,17.741081,16
ドヒドイデ(16),-38.16501,16.846876,16
キラフロル(16),9.431934,28.023602,16
ウガツホムラ(16),-5.8394723,-2.94282,16
ハッサム(16),-22.769217,-33.34158,16
ミミッキュ(16),-29.211502,-0.029006105,16
ラティアス(16),-7.829308,-12.710703,16
ママンボウ(16),12.168408,-7.6122293,16
テツノカイナ(16),-0.9977622,7.601507,16
キョジオーン(16),-16.193123,33.860252,16
キュウコン(16),11.251563,-0.5138633,16
コータス(16),17.270472,32.11409,16
クレセリア(16),-18.760862,11.4414835,16
テツノカシラ(16),8.484921,-0.7650114,16
テツノツツミ(16),-13.099915,18.268719,16
コノヨザル(16),0.86112976,-40.460354,16
アーマーガア(16),-25.363733,-18.927853,16
ハピナス(16),-29.847343,8.650708,16
ポリゴン２(16),6.38094,14.3211775,16
ドリュウズ(16),-14.389705,9.180054,16
チオンジェン(16),9.358984,16.863432,16
イエッサン(16),-8.566493,-32.625343,16
クレベース(16),-6.652562,30.823545,16
ゴリランダー(16),-6.787473,27.584631,16
モロバレル(16),-33.532383,-22.865845,16
ラウドボーン(16),-17.718555,14.904451,16
カバルドン(16),23.027315,23.76796,16
イダイナキバ(16),-4.2783546,-6.448206,16
エルフーン(16),-14.007685,31.305937,16
キノガッサ(16),-25.545803,-9.226945,16
テツノドクガ(16),14.145504,-37.73624,16
ジャローダ(16),-16.866468,-22.648184,16
ドラパルト(16),-5.597705,21.985786,16
ドオー(16),-13.05498,22.56699,16
ペリッパー(16),-14.2355795,-16.18187,16
ヒードラン(16),-20.675201,25.306242,16
ウネルミナモ(16),1.1917076,17.01553,16
バシャーモ(16),-4.5080028,14.287542,16
ブラッキー(16),-0.943762,-31.255806,16
ドドゲザン(16),9.085246,-30.907005,16
ピクシー(16),-17.789177,30.983372,16
エンテイ(16),-15.575513,-5.8358064,16
ガブリアス(16),19.840555,-31.842318,16
ウルガモス(16),-16.466877,-24.732265,16
クエスパトラ(16),1.3516021,-24.395655,16
テツノワダチ(16),-0.6726353,11.369202,16
ソウブレイズ(16),-25.63194,33.06883,16
エルレイド(16),24.468485,22.262386,16
オーロンゲ(16),31.218184,-4.323846,16
ガオガエン(16),35.8192,1.8282075,16
デカヌチャン(16),-16.778725,-2.8689365,16
ラッキー(16),-30.163376,24.255896,16
ファイヤー(16),4.1381073,3.4059412,16
エーフィ(16),6.097354,-15.653963,16
ゴチルゼル(16),-8.266101,15.439465,16
サザンドラ(16),-16.753502,-10.451019,16
ドレディア(16),4.0796757,24.705854,16
マシマシラ(16),4.93182,-3.4635916,16
ボルトロス(16),16.176023,4.9682884,16
エンペルト(16),12.571243,-7.2125626,16
キングドラ(16),4.0118337,36.30565,16
キュワワー(16),4.59577,-8.9274845,16
クレッフィ(16),15.628467,4.6149225,16
スナノケガワ(16),17.836475,-15.039716,16
イルカマン(16),7.4727206,19.983746,16
ニョロトノ(16),9.871554,14.527767,16
オノノクス(16),-6.0882096,1.8289062,16
サケブシッポ(16),22.995657,4.8579116,16
ルカリオ(16),25.2453,11.809116,16
ヌメルゴン(16),13.210684,7.4846034,16
ドーブル(16),3.4799304,15.822011,16
カミツオロチ(16),8.111589,-17.149355,16
サンダー(16),35.625935,1.8445565,16
ルガルガン(16),18.307547,5.4712915,16
マタドガス(16),-4.917385,29.303988,16
ウインディ(16),-2.5193636,-15.3663,16
メガヤンマ(16),6.7509193,4.8621,16
ポットデス(16),5.724453,-8.028309,16
リーフィア(16),24.005262,-8.858042,16
マルマイン(16),37.24374,-16.696938,16
フワライド(16),-21.33064,8.344415,16
エアームド(16),16.84334,-6.2430897,16
バサギリ(16),30.083723,15.978676,16
ゾロアーク(16),-16.181332,5.7454824,16
ジバコイル(16),2.5769258,37.432373,16
カジリガメ(16),16.367231,8.686031,16
ギャラドス(16),28.217089,-14.064849,16
アラブルタケ(16),25.141787,-25.579918,16
イッカネズミ(16),11.724494,-22.09459,16
テツノブジン(16),11.780204,4.998269,16
カラミンゴ(16),24.607483,2.7677717,16
グレンアルマ(16),18.527021,-24.939636,16
マスカーニャ(16),39.76321,-10.134965,16
コバルオン(16),-0.553329,-6.658955,16
ムウマージ(16),6.561764,24.608837,16
ケンタロス(16),20.986565,-14.833149,16
ポリゴンＺ(16),3.1141937,-9.498457,16
レジエレキ(16),21.853436,3.471386,16
サーナイト(16),-10.48454,10.777822,16
ボーマンダ(16),19.223673,13.114383,16
セグレイブ(16),37.168903,-18.758625,16
ハバタクカミ(17),-22.507742,-17.429974,17
カイリュー(17),-38.395523,5.321176,17
ウーラオス(17),4.1071343,-18.574717,17
パオジアン(17),-13.735185,-5.0275426,17
オーガポン(17),-18.363276,-25.110638,17
ガチグマ(17),10.932576,19.992823,17
ブリジュラス(17),-14.934413,-25.33879,17
ランドロス(17),-17.330921,33.445637,17
イーユイ(17),-8.624484,-30.985554,17
タケルライコ(17),-16.983366,-11.939423,17
サーフゴー(17),-36.546516,-8.641315,17
アシレーヌ(17),-19.729952,-17.269154,17
イダイトウ(17),-19.086508,-22.74752,17
トドロクツキ(17),0.955845,9.212665,17
ハッサム(17),-23.527067,-33.471226,17
ラティオス(17),5.609527,13.423295,17
オオニューラ(17),-16.858791,-21.228458,17
ヘイラッシャ(17),-25.65413,17.48475,17
ディンルー(17),-2.2650583,5.6063023,17
キョジオーン(17),-15.011275,34.17579,17
テツノツツミ(17),-0.029915366,5.131786,17
コータス(17),17.038744,31.625187,17
ラティアス(17),-3.329289,10.652202,17
ドヒドイデ(17),-38.34179,17.245651,17
コノヨザル(17),0.62628555,-40.37555,17
グライオン(17),18.54068,29.444033,17
ミミッキュ(17),-29.179785,-0.9656176,17
ウガツホムラ(17),32.93381,3.4056451,17
キュウコン(17),9.869175,5.215308,17
ママンボウ(17),19.095243,17.28397,17
アーマーガア(17),-24.754034,-18.987608,17
キラフロル(17),9.300196,28.782862,17
モロバレル(17),-32.660233,-23.299343,17
ペリッパー(17),-13.93939,-15.869487,17
ハピナス(17),-29.436058,8.603255,17
クレベース(17),-6.821671,30.103384,17
ゴリランダー(17),16.62099,8.413172,17
ウルガモス(17),-15.915891,-24.879795,17
テツノドクガ(17),19.95829,-11.921851,17
クレセリア(17),15.913759,3.0999792,17
チオンジェン(17),-4.570335,26.983664,17
エルフーン(17),18.128057,7.0254674,17
テツノカシラ(17),-3.4122648,-1.8137996,17
ウネルミナモ(17),-35.806076,-6.627238,17
ドオー(17),-13.348466,23.378256,17
カバルドン(17),22.868525,23.448568,17
ドドゲザン(17),9.056232,-30.720026,17
ガブリアス(17),19.38952,-32.04396,17
キノガッサ(17),-25.865507,-9.586121,17
クエスパトラ(17),1.931042,-24.257309,17
テツノワダチ(17),-23.370405,5.2467804,17
ドレディア(17),-19.382269,-17.204327,17
イエッサン(17),-8.215166,-32.998936,17
テツノカイナ(17),-4.223157,0.8801414,17
オーロンゲ(17),31.758255,-4.4737277,17
ブリムオン(17),26.744627,-21.640314,17
カミツオロチ(17),-8.0278845,-2.7493768,17
ポリゴン２(17),28.05479,6.229097,17
ドーブル(17),1.725495,-1.6280035,17
ブラッキー(17),-0.6012133,-31.643286,17
イダイナキバ(17),-16.074003,2.9401042,17
ヒードラン(17),2.8454437,-22.990791,17
ドリュウズ(17),-2.7743406,-5.8535733,17
ラッキー(17),-30.28272,23.752975,17
ドラパルト(17),-5.2794952,21.426336,17
ゾロアーク(17),-14.295118,24.126732,17
マリルリ(17),39.450367,3.2709749,17
オニシズクモ(17),-6.888966,1.9061902,17
サケブシッポ(17),4.161264,-18.58547,17
ベトベトン(17),-1.1844759,-10.704864,17
ニンフィア(17),0.8894189,26.944372,17
カビゴン(17),-0.31784424,-8.340379,17
ルカリオ(17),24.156225,12.024817,17
キュワワー(17),34.586765,-5.5326195,17
リーフィア(17),24.00985,-8.896127,17
リザードン(17),-6.8787313,12.251892,17
ケンタロス(17),20.876688,-15.612954,17
イイネイヌ(17),-1.6779954,9.8123865,17
バチンウニ(17),-16.088812,-26.890514,17
ルチャブル(17),12.937811,3.063378,17
ニャオニクス(17),19.33419,-15.937572,17
コバルオン(17),25.303427,7.3594074,17
ゴチルゼル(17),25.92325,14.209952,17
キチキギス(17),13.510951,16.533993,17
マシマシラ(17),7.95991,-11.532461,17
ソウブレイズ(17),-25.176195,33.07872,17
サンダー(17),-5.172914,-1.4512968,17
ヌメルゴン(17),-7.1101213,8.97964,17
ドータクン(17),30.422668,16.953316,17
チヲハウハネ(17),-14.785935,-23.105562,17
オノノクス(17),-5.9990406,1.859638,17
グレイシア(17),5.756951,12.074815,17
スイクン(17),16.806063,-9.077492,17
ラグラージ(17),15.62294,14.104885,17
モルペコ(17),13.117381,-4.259175,17
ビビヨン(17),10.423201,0.35106674,17
サザンドラ(17),-17.060654,-10.539817,17
ライコウ(17),11.042225,2.843753,17
ジャローダ(17),-0.58459395,11.546776,17
ムウマージ(17),8.438724,-4.9098682,17
タギングル(17),-3.3110774,-10.345239,17
ラウドボーン(17),-16.983393,14.644513,17
テツノコウベ(17),19.304504,-2.0429835,17
フライゴン(17),10.104464,-2.6218982,17
ウインディ(17),-2.5433502,-14.813644,17
モスノウ(17),25.786589,-0.7997254,17
ガオガエン(17),-9.643817,2.1518998,17
エルレイド(17),4.894126,-5.3190985,17
カイリュー(18),-38.420174,5.6977158,18
パオジアン(18),-11.254251,22.55484,18
ガチグマ(18),-22.638136,-11.527678,18
ウーラオス(18),-31.288929,25.813583,18
ハバタクカミ(18),-13.047565,-12.457259,18
バドレックス(18),-10.349715,4.0829864,18
ディンルー(18),-23.429081,-2.6977615,18
ヘイラッシャ(18),-25.86093,17.338984,18
ミライドン(18),-23.813202,-16.976517,18
ハッサム(18),-22.776464,-33.076878,18
キラフロル(18),9.14883,29.338125,18
オーガポン(18),-25.250017,13.424474,18
ランドロス(18),-11.579316,-10.462952,18
ブリジュラス(18),-20.837809,12.847607,18
ゴリランダー(18),-18.73234,-14.522152,18
オオニューラ(18),1.8755333,2.2684112,18
ミミッキュ(18),-29.7495,-0.2542179,18
イーユイ(18),-17.73254,-14.5413,18
グライオン(18),-23.603899,-0.59251684,18
コライドン(18),-23.676825,18.484331,18
ザシアン(18),-8.197479,-1.8762989,18
カバルドン(18),23.832056,23.889812,18
ドオー(18),-13.05526,23.144098,18
テラパゴス(18),-20.379835,17.04994,18
メタモン(18),-7.1967025,-5.7707562,18
ママンボウ(18),26.120207,22.604467,18
テツノツツミ(18),2.436731,-11.45512,18
アーマーガア(18),-24.624708,-19.657425,18
ホウオウ(18),-23.703766,-3.3082342,18
キョジオーン(18),-15.292195,34.140526,18
ルナアーラ(18),-8.276514,-2.2306757,18
ゴチルゼル(18),10.347715,-28.757109,18
チオンジェン(18),0.18528786,-15.852119,18
ベトベトン(18),-7.2170525,13.841112,18
テツノワダチ(18),-7.9969997,6.1588182,18
クレベース(18),-7.160554,30.17519,18
カイオーガ(18),-8.494723,10.595315,18
ムゲンダイナ(18),-23.358747,-2.6172972,18
オーロンゲ(18),31.048237,-3.6738555,18
ドヒドイデ(18),-37.594627,17.289307,18
ラウドボーン(18),-17.059652,14.048104,18
イダイトウ(18),39.59292,0.6389894,18
アシレーヌ(18),-1.2897888,-9.158956,18
ガオガエン(18),10.953554,27.41549,18
ブリムオン(18),27.066698,-21.663408,18
ラッキー(18),-30.78906,23.4808,18
ヌメルゴン(18),-3.537013,-5.8509207,18
ヒードラン(18),-4.2118692,9.552547,18
イエッサン(18),-7.9657087,-32.92314,18
グレンアルマ(18),18.413315,-24.916475,18
トリトドン(18),-5.7469745,-26.95479,18
テツノカイナ(18),-4.8270516,3.3345737,18
キノガッサ(18),-26.088274,-9.543732,18
バンギラス(18),12.044064,-12.827032,18
ソウブレイズ(18),-25.617987,32.999966,18
サーフゴー(18),-36.297626,-8.562815,18
テツノドクガ(18),1.5027962,-37.8567,18
ラティアス(18),-1.2552911,18.3242,18
ウネルミナモ(18),-22.855545,-19.861317,18
エアームド(18),-6.198189,-15.289331,18
ハピナス(18),-29.47681,8.840923,18
トドロクツキ(18),-6.3462825,17.43541,18
バシャーモ(18),0.60969174,-4.6193604,18
ヤドラン(18),-1.3972204,3.750453,18
イダイナキバ(18),5.2391987,-26.407629,18
ネクロズマ(18),25.60024,-22.29503,18
ロトム(18),12.544722,-38.722748,18
ドリュウズ(18),-4.1716247,22.114359,18
ラティオス(18),-22.441175,-11.583479,18
ルギア(18),-11.865359,-5.8531966,18
クレセリア(18),-21.680637,-8.79277,18
テツノブジン(18),-10.056294,-6.1996098,18
ウガツホムラ(18),-11.340684,9.423438,18
オリーヴァ(18),-20.562967,-0.5871238,18
フワライド(18),-20.857237,8.063792,18
ダグトリオ(18),-11.393275,-26.59634,18
ジャローダ(18),9.249911,5.301571,18
ルカリオ(18),24.535648,11.586036,18
マンムー(18),0.5206274,-25.94485,18
エルフーン(18),-4.7943454,19.556217,18
ギラティナ(18),-11.214537,0.5216995,18
ドータクン(18),30.724474,17.383623,18
サーナイト(18),-10.570808,10.812612,18
マリルリ(18),39.243633,3.148412,18
タギングル(18),9.939971,22.9508,18
ドレディア(18),-32.869522,-8.422057,18
グラードン(18),-4.9182124,-10.169675,18
キュウコン(18),6.4609904,17.455551,18
キチキギス(18),-26.378876,0.31234372,18
ザマゼンタ(18),16.565392,5.713358,18
ドラパルト(18),-5.164987,21.406612,18
サケブシッポ(18),5.84357,-12.503578,18
サンダー(18),1.299851,-9.188634,18
デカヌチャン(18),-16.080673,-3.2017791,18
ウルガモス(18),-15.660644,-23.282696,18
イルカマン(18),7.4503503,19.247782,18
メレシー(18),2.9123976,-5.4941177,18
ムウマージ(18),-12.785986,-37.722794,18
マフォクシー(18),9.89808,-23.69137,18
シャンデラ(18),13.253146,7.1439166,18
ドーブル(18),23.513979,5.9002976,18
ドデカバシ(18),25.607763,-5.963501,18
ブラッキー(18),-0.6135949,-31.465645,18
リーフィア(18),24.124853,-8.903184,18
ハリーマン(18),-7.168901,-8.488964,18
ディアルガ(18),22.36097,8.978226,18
キュレム(18),7.5234346,-6.621616,18
レジエレキ(18),2.7931721,-1.5257182,18
ポリゴン２(18),14.982983,-7.511891,18
テツノコウベ(18),22.392529,-5.8566356,18
マスカーニャ(18),39.819313,-10.503879,18
カマスジョー(18),7.848606,17.199394,18
ランターン(18),4.6125445,-1.7540195,18
アノホラグサ(18),26.28259,17.239285,18
メテノ(18),-9.578445,2.2313023,18
ボーマンダ(18),19.226486,13.1549425,18
エルレイド(18),11.441668,-10.978342,18
テツノカシラ(18),16.495188,-4.3985662,18
フライゴン(18),26.297224,-4.2474236,18
サンダース(18),38.23857,11.869377,18
リキキリン(18),17.552582,1.8308235,18
ウェーニバル(18),2.113558,7.8290515,18
ラプラス(18),9.691036,5.188321,18
ラグラージ(18),-1.1077588,14.377179,18
タケルライコ(18),-2.3484087,-12.3376255,18
エンペルト(18),5.966871,2.2183764,18
メガニウム(18),13.9249735,-10.848839,18
クエスパトラ(18),1.4811722,-24.137844,18
ウッウ(18),5.946953,-13.1136,18
ピクシー(18),19.349766,17.797312,18
クレッフィ(18),18.449066,1.9710373,18
ポリゴンＺ(18),-13.647786,-4.87846,18
ミュウツー(18),18.867577,-4.2794504,18
ミミズズ(18),-13.339852,-39.046284,18
モロバレル(18),-32.278088,-22.98761,18
エンテイ(18),17.960642,-3.3002796,18
ガケガニ(18),14.67808,1.3169816,18
ペルシアン(18),-33.49505,-14.243953,18
カビゴン(18),8.655313,25.84887,18
カイリュー(19),-38.386414,5.2318096,19
パオジアン(19),-20.011774,-14.560061,19
ハバタクカミ(19),-3.5403836,2.7741547,19
ウーラオス(19),10.380408,-14.233109,19
ガチグマ(19),-1.7233361,36.298286,19
バドレックス(19),-7.584446,-16.779278,19
ディンルー(19),-28.8993,24.87563,19
ヘイラッシャ(19),-25.401566,17.898483,19
ミライドン(19),10.09828,-12.06251,19
オオニューラ(19),0.7636377,-12.767829,19
キラフロル(19),9.511976,28.637915,19
オーガポン(19),-20.591154,3.2796392,19
ランドロス(19),1.3301945,19.78244,19
ハッサム(19),-23.664152,-33.022987,19
イーユイ(19),14.0632515,-12.381922,19
ミミッキュ(19),-29.521526,-0.69136244,19
コライドン(19),-40.35872,2.4067857,19
グライオン(19),-27.487217,9.762382,19
テツノワダチ(19),9.216614,-1.4600756,19
